utterance_id,text,emotion,valence,arousal,dominance
Ses05M_impro06_M005,": he wanted to travel, you know.  And he's so talented.  Probably the most talented person I have ever met in my entire life.",sad,-0.75,0.0,-0.25
Ses05M_impro06_M006,": He was a designer, you know.  But he did everything. You know, He painted and he- and he did costume design, he did set design, he did lighting, he was --",sad,-0.5,0.25,-0.25
Ses05M_impro06_M007,": he just did everything.  He was literally, literally the most talented guy I have ever met in my entire life.",sad,-0.5,0.0,-0.25
Ses05M_impro06_M008,: And he's gone now and I  -- I just can't believe it.,sad,-0.75,0.0,-0.5
Ses05M_impro06_M009,": I mean, one second you think, you know, you're just having a conversation and then --",sad,-0.75,0.0,-0.5
Ses05M_impro06_M010,": you know, sometimes you think you want to make that phone call, or you think you want to tell somebody something, or something like that.  Do you know what I mean?  Like that's -- he was the person that I did that with.  You know, like, that's the person who I needed to call to tell things to all the time.",sad,-0.75,0.0,-0.25
Ses05M_impro06_M011,": And now I don't have that person anymore, you know.  And it's -- -- it's just, you.",sad,-0.75,0.0,-0.5
Ses05M_impro06_M012,": You think that things get easier, you know, as you as you get older and you -",sad,-0.75,0.0,-0.5
Ses05M_impro06_M013,": and it just gets worse.  It just gets worse, everything is bad all the time; people die, your friends die, family dies, your best friends die. it's-",sad,-1.0,0.25,-0.25
Ses05M_impro06_M014,": You always think, you know when you were- you know when you were a little kid and you think something is gonna happen, like, it will all be better when I am older, you know?",sad,-0.75,0.0,-0.25
Ses05M_impro06_M017,": No, you're right.  I don't.  You're right.",sad,-0.5,-0.25,-0.5
Ses05M_impro06_M018,": Even, yeah -- he doesn't he would never feel that way, he would never want me to feel that way.  Of course not, but that's just where I am right now and -- -- I don't know what else to do with it.",sad,-0.5,0.0,-0.25
Ses05M_impro06_M019,: I just miss him.,sad,-0.75,-0.5,-0.5
Ses05M_impro06_M020,: Thanks.,sad,-0.75,-0.25,-0.75
Ses05M_impro07_F000,: What?,happy,0.5,0.0,-0.5
Ses05M_impro07_F001,": Oh, for real?",happy,0.5,0.25,-0.5
Ses05M_impro07_F003,": oh,I'm so glad.",happy,0.75,-0.25,-0.5
Ses05M_impro07_F004,: What are you gonna study?,happy,0.5,0.0,-0.5
Ses05M_impro07_F005,: Really? Are you doing the M.F.A. program?,happy,0.5,0.0,-0.25
Ses05M_impro07_F007,: I heard it's so tough to get into.,happy,0.5,0.0,-0.25
Ses05M_impro07_F008,: That's awesome.,happy,0.5,-0.25,-0.25
Ses05M_impro07_F009,": Yeah, that's awesome.",happy,0.5,-0.5,-0.5
Ses05M_impro07_F010,: No.,neutral,0.5,-0.5,-0.25
Ses05M_impro07_F011,": Uh huh.  Yes, seriously, for years.",happy,0.5,0.0,-0.25
Ses05M_impro07_F012,: I know.  I know.  I'm- I'm definitely -- I realize [LAUGHTER].,happy,0.5,0.25,-0.25
Ses05M_impro07_F013,": Um- I'm gonna be studying at U.S.C., too.",happy,0.5,-0.25,-0.5
Ses05M_impro07_F015,: Yeah.  Totally- Well where are you going to live?,happy,0.5,0.0,-0.25
Ses05M_impro07_F016,: Oh yeah.,neutral,0.5,-0.5,-0.5
Ses05M_impro07_F017,: Good tradeoff,neutral,0.5,-0.75,-0.5
Ses05M_impro07_F018,: I don't- I don't think it's that bad.,neutral,0.25,0.0,-0.25
Ses05M_impro07_F019,: yeah.,neutral,0.25,-0.75,-0.5
Ses05M_impro07_F020,": Yeah. I think it's really also if you- if you consider yourself like, us and them, kind of thing- If you think you're part of your community then --you going to like it more",neutral,0.0,0.0,-0.25
Ses05M_impro07_F021,": Right, Exactly.",happy,0.25,0.0,-0.25
Ses05M_impro07_F022,: Oh I'm so glad.,happy,0.5,-0.25,-0.5
Ses05M_impro07_F023,": So when do you know, like, where you're gonna live? and-",happy,0.25,-0.5,-0.25
Ses05M_impro07_F024,": Oh, wow.",neutral,0.0,-0.5,-0.5
Ses05M_impro07_F025,: Um-,neutral,0.0,-0.25,-0.25
Ses05M_impro07_F026,": Yeah.  I mean, I know, I know, like the- the housing surrounding the campus pretty well.",neutral,0.0,-0.25,-0.25
Ses05M_impro07_F027,: Um- How many people do you want to live with?,neutral,0.0,-0.25,-0.25
Ses05M_impro07_F028,: All dudes?,neutral,0.0,-0.25,-0.5
Ses05M_impro07_F029,: Um- I think I have some friends.,neutral,0.25,-0.25,-0.25
Ses05M_impro07_F030,: yeah.,neutral,0.5,-0.5,-0.25
Ses05M_impro07_F031,": There's actually, a friend of mine is um- moving out of her place and her place is amazing-- And it's really cheap.",happy,0.25,0.0,-0.25
Ses05M_impro07_F032,: yeah.,neutral,0.0,-0.25,-0.25
Ses05M_impro07_F033,: Okay.,neutral,0.5,-0.5,-0.5
Ses05M_impro07_F035,": You've got a lot- oh, awesome.",happy,0.5,-0.25,-0.25
Ses05M_impro07_F036,: Oh cool.,happy,0.5,-0.25,-0.5
Ses05M_impro07_F037,: Yeah.,happy,0.5,0.25,-0.25
Ses05M_impro07_F038,: totally.,neutral,0.5,-0.5,-0.5
Ses05M_impro07_F039,: good for you.,happy,0.5,-0.5,-0.5
Ses05M_impro07_F040,: the way to do it.,neutral,0.25,-0.5,-0.5
Ses05M_impro07_F041,": Wow, are you so excited?",happy,0.5,-0.5,-0.5
Ses05M_impro07_F042,": You're gonna be so busy, too. You're going to have to work so hard.",happy,0.5,-0.5,-0.25
Ses05M_impro07_F044,: All right.  Wow.  So exciting.,happy,0.5,0.0,-0.25
Ses05M_impro07_F045,: Yeah.  We'll have so much fun.,happy,0.5,-0.25,-0.25
Ses05M_impro07_M000,: Guess what?,happy,0.75,-0.5,-0.5
Ses05M_impro07_M001,: I got it.  I got accepted to U.S.C..,happy,1.0,0.0,-0.25
Ses05M_impro07_M002,: Yes! I just found out today.  I just got the letter.,happy,1.0,0.25,0.0
Ses05M_impro07_M003,: I know. I know.  I'm so excited.,happy,1.0,0.0,-0.25
Ses05M_impro07_M004,": oh, Theater. yeah, yeah.",happy,0.5,0.25,-0.25
Ses05M_impro07_M005,: yes.,happy,0.5,0.25,-0.25
Ses05M_impro07_M006,: oh-,happy,0.5,0.0,-0.5
Ses05M_impro07_M007,: It's exactly what I wanted.,happy,0.5,0.25,0.0
Ses05M_impro07_M009,": I worked really hard, I'll say, I worked really hard. You know, I I'm not bragging or anything like that. But-",happy,0.5,-0.25,-0.5
Ses05M_impro07_M011,": Finally.  I'm so excited.  We're gonna -- well, I'll be here.  We're still gonna be able to see each other.",happy,0.5,0.25,-0.25
Ses05M_impro07_M013,": What are you, wait, what are you doing?",happy,0.5,0.0,-0.5
Ses05M_impro07_M014,": Perfect!  Oh, my God.  Are you staying, are you going to live on campus?",happy,1.0,0.25,-0.25
Ses05M_impro07_M016,: We are gonna have a great time.,happy,0.25,0.0,-0.25
Ses05M_impro07_M017,": [garbage] I'm going to live on campus.  I mean, well, around campus, anyway.  Yeah, housing around campus.",happy,0.5,-0.25,-0.25
Ses05M_impro07_M018,": I just want to be really close to things, you know.  I know it's not exactly the best neighborhood in the entire world. But uh-",happy,0.25,-0.25,-0.25
Ses05M_impro07_M019,": I don't- you know ,I feel the same way, you know what I mean.  And everybody says a lot of other crap you know, they don't know what they are talking about anyway.",happy,0.25,0.0,-0.25
Ses05M_impro07_M020,": They don't live here.  They don't know, right?",happy,0.25,0.25,-0.5
Ses05M_impro07_M021,: yeah.,happy,0.5,0.0,-0.25
Ses05M_impro07_M022,: Exactly.  You make it what you make it. You know? Right? And I'm gonna make it so freaking awesome.,happy,0.75,0.0,0.0
Ses05M_impro07_M023,: yeah.,happy,0.5,0.0,-0.5
Ses05M_impro07_M024,": Well, I don't know.  I've got to go look for a place.",happy,0.0,0.25,-0.5
Ses05M_impro07_M025,": Yeah, yeah.  I- I don't- I don't know.  Do you have any suggestions?",happy,-0.25,0.0,-0.5
Ses05M_impro07_M026,: You know the area better than I do.,happy,0.25,-0.5,-0.25
Ses05M_impro07_M028,": Not a lot.  I mean, I wouldn't want to live with more than three other people.  So, like four of us total, right?",happy,0.25,0.0,-0.5
Ses05M_impro07_M029,: I don't care. I don't care.,happy,0.0,0.0,-0.25
Ses05M_impro07_M030,: yeah?,happy,0.75,0.25,-0.5
Ses05M_impro07_M031,: That would be perfect.,happy,0.5,0.25,-0.25
Ses05M_impro07_M032,: Really?,happy,0.5,0.0,-0.5
Ses05M_impro07_M033,: Really?,happy,0.5,0.25,-0.25
Ses05M_impro07_M034,: Cheap is exactly what I need- Because I have no money at all.,happy,0.5,-0.25,-0.25
Ses05M_impro07_M035,": But, uh--",happy,0.25,0.0,-0.5
Ses05M_impro07_M036,": Loans, scholarships, I've got a lot of scholarships-- Yeah, yeah. I'm- I'm half Native American so I get all those scholarships, too. yeah.",happy,0.25,-0.5,-0.25
Ses05M_impro07_M037,": So it comes Indian like. And you know I'm kind of smart, so.",happy,0.5,-0.25,-0.25
Ses05M_impro07_M039,": And yeah, well, I mean, basically I just applied for any and every possible scholarship and grant that could come by, so I can go.",happy,0.5,-0.25,-0.5
Ses05M_impro07_M040,": Yeah, yeah, yeah.  And it's gonna work out.  I'm gonna be able to pay for it, I'm gonna go, I mean, I'll have a little debt in the end.  But I don't care.",happy,0.5,0.25,-0.25
Ses05M_impro07_M041,: It's just you know a dream come true.  How could you not be excited about a dream come true?,happy,0.5,0.75,-0.25
Ses05M_impro07_M042,": Oh I know, I know.",happy,0.25,-0.25,-0.25
Ses05M_impro07_M043,": But I'm so looking forward to being so busy. You know what I mean?  It's the kind of busy you've got to love, right?",happy,0.5,0.25,-0.25
Ses05M_impro07_M044,: Because you're doing something you love.  That's the kind of busy you want.  I want to be able to do that for the rest of my life.  Be that kind of busy.,happy,0.5,0.0,-0.25
Ses05M_impro07_M045,: I had to tell you right away.  I knew you'd be excited.,happy,0.5,0.0,-0.25
Ses05M_impro07_M046,: We'll have fun.,happy,0.5,-0.25,-0.5
Ses05M_impro07_M047,: Great.  Okay.,happy,0.5,0.0,-0.5
Ses05M_impro05_F000,: Hmm. Hmm.,neutral,0.0,-0.33335000000000004,-0.5
Ses05M_impro05_F001,: How long ago was that?,neutral,0.0,-0.16664999999999996,-0.66665
Ses05M_impro05_F002,: Uh-Hmm.,neutral,0.0,-0.66665,-0.5
Ses05M_impro05_F003,": Um, okay.  Well, you can fly- file a claim.  Where were you coming from?",neutral,0.0,-0.33335000000000004,-0.16664999999999996
Ses05M_impro05_F004,": So, within the country, though? umm",neutral,0.0,-0.16664999999999996,0.0
Ses05M_impro05_F005,": Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neutral,0.0,-0.5,-0.16664999999999996
Ses05M_impro05_F006,": Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neutral,0.0,-0.16664999999999996,0.0
Ses05M_impro05_F007,: yeah.,neutral,0.0,-0.16664999999999996,-0.33335000000000004
Ses05M_impro05_F008,: Okay.,neutral,0.0,-0.66665,-0.5
Ses05M_impro05_F009,: Did you have insurance on your flight?,neutral,0.0,-0.5,-0.16664999999999996
Ses05M_impro05_F010,": No, you have to buy it now.  It's like thirty dollar extra.",neutral,0.0,-0.66665,-0.16664999999999996
Ses05M_impro05_F011,": well, it's something that worth",neutral,0.0,-0.33335000000000004,-0.33335000000000004
Ses05M_impro05_F012,": yeah, I don't know.",neutral,0.0,-0.5,-0.5
Ses05M_impro05_F013,: Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neutral,0.0,-0.5,-0.16664999999999996
Ses05M_impro05_F014,": Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in.",neutral,-0.33335000000000004,-0.33335000000000004,-0.16664999999999996
Ses05M_impro05_F015,: wow.,neutral,-0.33335000000000004,-0.5,-0.5
Ses05M_impro05_F016,": Wow.  Well, that's really important, obviously.  But, um --",neutral,0.0,-0.5,-0.33335000000000004
Ses05M_impro05_F017,": Uh- Actually, I don't know that that's legal. Um- it is the issue",neutral,0.0,0.0,-0.16664999999999996
Ses05M_impro05_F018,": Yeah I mean, Your bag might have been confiscated because it's --",neutral,0.0,0.16664999999999996,0.0
Ses05M_impro05_F019,: -- it's a biohazard. so- um,neutral,-0.16664999999999996,-0.33335000000000004,-0.16664999999999996
Ses05M_impro05_F020,: Yeah.  Let me just call security.,neutral,0.16664999999999996,-0.33335000000000004,-0.16664999999999996
Ses05M_impro05_F021,: [LAUGHTER] Okay.  Hold on.,neutral,0.6666500000000002,0.16664999999999996,-0.5
Ses05M_impro05_M000,: Hi. Um-  My luggage didn't come out of the conveyor thingy.,neutral,0.16664999999999996,0.0,-0.33335000000000004
Ses05M_impro05_M001,": So, um, what do I do?",neutral,0.0,-0.33335000000000004,-0.33335000000000004
Ses05M_impro05_M002,": Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late.",neutral,0.0,0.0,-0.33335000000000004
Ses05M_impro05_M003,": And so I waited there, but nothing came.",neutral,0.0,0.0,-0.33335000000000004
Ses05M_impro05_M004,": I was coming from um the Midwest, like Iowa.",neutral,0.0,0.0,-0.33335000000000004
Ses05M_impro05_M005,": Yeah, I know I was in the country.  I mean, it's not that complicated.",neutral,0.0,0.0,-0.16664999999999996
Ses05M_impro05_M006,": Well, I would hope so.",neutral,0.16664999999999996,0.0,-0.33335000000000004
Ses05M_impro05_M007,: People lose --,neutral,-0.5,-0.16664999999999996,-0.16664999999999996
Ses05M_impro05_M009,": You know, this is actually, I mean it's -- it's a really important piece of luggage.",neutral,-0.16664999999999996,0.33335000000000004,0.0
Ses05M_impro05_M010,": I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything.",neutral,0.0,0.33335000000000004,-0.16664999999999996
Ses05M_impro05_M012,": Well, no one even told me about that.  Like, why would I think to buy insurance?  I was- It's like a three hour flight.",angry,-0.5,0.5,0.16664999999999996
Ses05M_impro05_M013,": How can you lose my luggage like from like, in --",angry,-0.5,0.33335000000000004,0.16664999999999996
Ses05M_impro05_M015,": I should hope so.  You know, I need that today.",angry,-0.5,0.5,0.33335000000000004
Ses05M_impro05_M016,": Let me explain to you what the problem is.  My grandfather's remains are in that bag.  And I have to, like, distribute them today.  We're suppose to, you know, throw them out to the sea today.",angry,-0.33335000000000004,0.33335000000000004,0.16664999999999996
Ses05M_impro05_M017,": Yeah.  I mean, if you have a suggestion, like, it would be great to help me out here.",angry,-0.33335000000000004,0.5,0.16664999999999996
Ses05M_impro05_M018,": Well, I don't care if it's legal.  It's happened.  It's already done.",angry,-0.33335000000000004,0.6666500000000002,0.33335000000000004
Ses05M_impro05_M019,": Well, could you tell me if it's been confiscated then.",angry,-0.66665,0.6666500000000002,0.16664999999999996
Ses05M_impro05_M020,": I mean, some information here would be great.  Some help.  Can you, like, type something in and find out?",angry,-0.5,0.5,0.0
Ses05M_impro05_M021,: That would be great.  Thank you very much.,angry,0.5,0.33335000000000004,-0.16664999999999996
Ses05M_impro05_M022,: Thank you,neutral,0.8333499999999998,0.16664999999999996,-0.16664999999999996
Ses05M_impro04_F001,: Really? It's been that long?,neutral,-0.75,0.0,0.25
Ses05M_impro04_F002,: Wow.,neutral,-0.25,0.0,-0.25
Ses05M_impro04_F003,: What have you been trying?,neutral,-0.25,-0.25,0.0
Ses05M_impro04_F004,: Right.,neutral,-0.25,-0.5,-0.25
Ses05M_impro04_F005,": Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place.",neutral,-0.25,-0.25,0.5
Ses05M_impro04_F006,": No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --",neutral,-0.25,-0.25,0.25
